property_type,sector,bedroom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_score,price
1,52,5,4,2,2,0,1836.0,0,1,2,2,4.25
1,11,7,6,3,2,3,3600.0,1,0,0,0,9.5
0,110,3,3,3,2,2,1433.3333333333333,0,0,0,1,0.75
0,96,4,4,4,2,1,1895.4761904761904,0,0,0,2,1.05
0,39,3,4,1,1,3,1420.4761904761904,1,0,0,1,1.55
0,83,4,5,4,2,3,2800.0,1,0,2,0,4.0
0,5,2,2,3,2,3,1338.1825396825398,0,1,2,0,1.01
0,97,4,5,4,2,3,2390.0,1,0,0,0,2.2
1,36,2,2,0,1,0,130.0,0,0,0,1,0.75
0,77,3,3,4,1,4,2287.777777777778,1,0,0,1,1.9
0,50,3,3,3,1,2,1320.0,0,0,2,2,1.35
0,76,3,3,2,2,1,1346.2619047619046,0,1,2,0,1.6
0,65,4,5,3,0,3,3182.222222222222,1,0,2,1,4.85
0,88,3,3,4,2,2,2176.0,1,0,0,2,1.1
0,57,4,3,3,2,0,3980.9523809523807,1,0,0,1,6.0
1,63,5,5,4,2,0,1449.0,0,0,0,1,3.6
0,105,4,3,3,2,4,2093.0,1,0,0,2,1.22
1,34,7,2,0,1,0,1980.0,0,0,0,1,1.5
0,49,4,4,3,1,2,2900.0,0,0,0,1,3.4
0,86,3,3,4,2,3,1596.9047619047617,0,0,2,0,1.05
0,86,3,3,2,2,4,1628.0,0,0,0,2,1.92
0,58,5,6,4,0,0,5200.0,1,1,2,0,3.55
0,4,3,3,3,2,3,1314.5285714285717,1,0,2,2,1.38
0,6,3,4,4,0,3,2071.904761904762,1,1,0,2,1.85
0,97,3,4,3,2,3,2178.6666666666665,1,0,0,1,1.75
0,8,3,3,4,2,4,2224.4444444444443,1,0,0,1,3.2
0,39,3,2,4,0,4,1333.3333333333333,0,0,0,2,1.39
0,111,2,2,4,2,3,1130.7857142857142,0,0,0,2,0.87
0,9,2,2,4,2,3,1204.063492063492,0,0,2,0,0.8
0,72,3,3,3,2,4,2150.0,1,0,0,2,3.3
1,79,1,1,1,1,2,758.0,0,0,0,1,0.69
0,80,2,2,3,2,3,1221.428571428571,0,0,0,2,1.25
0,85,2,2,2,0,1,1272.095238095238,0,0,0,1,1.6
0,9,3,4,4,2,3,2056.960317460317,1,0,2,0,1.39
0,69,3,4,4,0,4,1174.0,1,0,0,0,3.9
0,111,1,1,1,0,3,377.93248888888894,0,0,0,2,0.24
1,36,2,3,1,1,3,999.0,0,1,0,1,0.7
0,6,3,4,4,0,3,1668.3809523809523,1,0,0,2,1.25
0,111,3,2,4,1,3,1210.723472,0,0,0,2,0.95
0,10,3,4,4,0,3,4600.0,0,0,0,1,2.15
0,111,2,2,2,1,1,563.6666666666666,0,0,0,2,0.42
0,95,3,3,2,1,3,1791.428571428571,1,0,0,2,1.25
1,16,4,4,4,1,3,6350.0,1,0,2,2,7.46
0,16,4,6,4,0,3,3655.35,1,0,2,0,5.2
0,4,2,2,2,2,3,827.8571428571428,0,0,0,2,0.96
0,9,2,2,1,2,3,576.7777777777778,0,0,2,2,0.4
1,30,5,6,3,2,2,2700.0,1,1,2,2,10.0
0,103,3,3,3,0,3,1556.190476190476,0,0,0,2,1.25
0,108,4,4,0,2,4,3225.0,0,0,0,1,3.2
1,52,8,6,4,2,0,2367.0,1,0,2,2,5.65
0,103,3,3,3,2,3,1603.2857142857142,0,0,2,1,1.26
0,15,4,5,4,2,3,2700.0,1,0,2,1,3.5
0,6,3,4,4,2,3,2000.0,1,0,2,2,1.05
0,78,4,5,4,2,3,2200.0,1,0,0,0,1.8
0,111,2,2,2,0,1,521.1428571428571,0,0,0,2,0.35
0,92,4,4,4,0,3,6266.380952380951,1,0,2,0,4.7
0,60,4,5,4,2,3,3000.0,1,0,2,0,6.5
0,61,3,4,4,2,0,1900.0,1,0,2,2,1.75
1,64,9,9,4,1,1,2700.0,1,0,2,1,7.25
0,109,2,2,1,2,3,601.0,0,0,0,1,0.32
1,21,2,2,1,1,2,900.0,1,0,0,1,1.07
0,15,4,5,4,2,3,2669.047619047619,1,0,0,2,3.45
0,107,3,3,1,0,3,2000.0,0,0,0,2,0.9
0,57,3,3,4,2,0,2600.0,1,0,2,0,2.97
0,14,5,5,4,2,3,3510.4761904761904,1,0,0,0,4.49
0,68,4,5,3,0,3,2604.0714285714284,1,0,2,1,3.6
0,105,4,4,2,0,3,2322.222222222222,1,0,0,2,1.12
0,78,3,3,2,1,3,1509.142857142857,0,0,0,0,1.68
0,46,3,4,3,2,2,2222.222222222222,1,0,1,1,1.75
0,4,2,2,2,2,3,1229.5714285714284,0,0,0,2,1.35
0,85,2,2,2,0,3,1508.126984126984,0,0,2,0,1.6
0,59,4,4,4,0,1,2198.5714285714284,0,0,0,1,1.76
0,73,3,4,3,0,0,2753.190476190476,1,0,0,0,4.94
0,111,3,2,3,0,3,1318.2380952380952,0,0,0,2,1.1
0,78,3,3,2,2,3,1427.7142857142856,0,0,0,2,1.55
0,61,3,3,4,2,0,2000.0,0,0,2,2,1.55
0,96,4,4,3,0,3,3164.587301587301,1,0,0,1,2.24
0,2,3,3,4,2,0,1900.0,1,0,0,1,0.9
0,95,4,4,3,2,3,2000.0,1,0,0,2,1.42
0,8,3,4,4,2,3,1186.0,1,0,2,0,1.1
0,62,3,3,2,2,0,1700.0,0,0,2,2,1.44
1,64,6,6,4,2,2,2700.0,1,1,0,2,6.21
0,27,4,5,4,2,1,3333.333333333333,1,0,2,1,6.16
0,87,3,3,3,1,1,1600.0,1,0,2,1,1.79
0,11,3,3,2,2,0,2575.555555555556,1,0,2,2,2.2
0,2,3,2,2,2,0,1276.904761904762,0,0,0,2,0.6
0,107,2,2,2,0,1,1255.5555555555554,0,0,0,2,0.55
0,88,2,2,1,2,0,1115.0,0,1,0,2,0.62
0,9,2,2,2,2,3,543.3333333333334,0,0,0,1,0.29
0,73,2,2,2,0,3,1358.0,0,0,0,2,1.9
0,101,2,2,2,1,1,997.9523809523808,0,0,0,2,0.9
0,78,3,2,4,1,3,1326.0,0,0,2,0,0.9
0,96,3,3,3,2,3,1750.0,0,0,0,2,1.35
0,34,2,2,2,2,4,1604.4444444444443,0,0,0,1,1.3
0,92,3,4,4,0,3,1900.0,1,0,1,2,2.29
0,4,3,3,4,1,3,1456.0,0,1,0,0,2.0
0,98,3,4,3,1,3,1339.0476190476188,0,0,0,1,1.25
0,27,2,2,2,2,1,1285.0,1,0,0,1,1.99
1,57,4,4,2,1,0,4500.0,1,0,0,0,15.0
0,107,2,2,3,2,1,1250.0,0,0,0,1,0.6
0,11,3,2,4,0,3,1477.1428571428569,0,0,0,2,1.35
1,25,2,2,1,1,0,1125.0,0,1,0,1,0.65
0,11,3,3,3,2,3,1550.0,0,0,0,2,1.6
1,54,4,4,2,1,0,2592.0,1,0,0,1,5.75
1,22,2,1,0,1,2,891.0,0,0,0,1,0.29
0,105,3,3,3,2,3,1764.6031746031745,1,0,2,2,1.6
1,34,1,1,0,1,0,3800.0,0,0,0,1,3.5
0,101,2,2,2,1,4,803.8015873015872,0,0,0,2,0.95
0,96,3,3,4,0,0,1709.9999999999998,0,0,2,2,1.1
0,39,2,2,2,2,4,84.93333333333332,0,0,0,2,1.31
1,47,2,1,1,2,0,500.0,0,0,0,1,0.65
0,98,2,2,2,2,3,667.7777777777777,0,0,2,2,0.44
1,90,2,2,2,1,0,585.0,0,0,0,1,0.59
1,29,4,4,2,1,2,2844.0,0,0,0,1,6.5
0,1,2,2,1,0,2,1027.7777777777778,0,0,2,1,0.56
0,87,3,3,3,0,3,1822.0,0,0,0,2,1.2
0,97,3,3,4,0,4,2032.2222222222224,0,0,0,2,1.83
1,81,4,4,4,2,0,2610.0,1,1,0,2,4.6
0,43,3,3,3,2,1,1500.0,0,0,2,1,1.05
0,78,2,1,1,0,3,584.4444444444445,0,0,0,1,0.6
1,53,1,4,3,2,3,576.0,0,0,0,1,0.99
0,103,4,4,4,0,0,2467.285714285714,1,0,0,1,2.0
0,80,3,3,2,2,3,2166.6666666666665,0,0,0,2,1.65
0,101,3,3,4,1,1,2122.222222222222,1,0,0,1,1.3
0,80,3,4,3,1,3,1586.031746031746,1,0,1,0,1.65
0,63,3,4,4,2,2,2200.0,0,0,2,0,2.1
0,78,3,3,2,0,3,1427.7142857142856,0,0,2,1,1.36
0,60,3,4,4,2,3,2500.0,1,0,2,0,4.8
0,25,2,3,0,1,0,1000.0,0,0,0,1,1.0
0,75,3,3,4,0,3,2028.468253968254,1,0,2,0,3.05
1,57,6,6,0,1,0,4861.0,0,0,0,1,13.2
1,111,2,3,2,1,1,1053.0,0,0,2,1,1.55
0,9,2,2,4,2,3,1235.9047619047617,0,0,0,1,0.9
0,9,2,2,2,2,3,607.7777777777777,0,0,0,1,0.35
0,103,3,3,2,0,3,1577.9047619047617,0,0,0,1,1.23
1,28,3,3,2,1,0,2000.0,0,1,0,1,2.4
0,54,3,4,3,0,0,4777.777777777777,0,0,0,2,5.0
1,50,7,7,3,2,3,963.0,0,0,2,1,2.5
0,98,3,3,3,2,0,1746.190476190476,1,0,0,2,1.26
0,98,4,4,4,0,0,2038.0317460317456,1,0,2,2,1.55
0,2,3,2,4,2,2,1695.5555555555554,0,0,0,2,0.64
1,30,4,3,3,2,0,1800.0,0,0,0,1,6.5
1,39,4,4,4,1,2,7000.0,1,1,0,2,8.0
0,16,4,6,4,0,0,3662.34,1,0,2,0,5.6
1,50,5,4,4,2,0,1836.0,1,0,2,2,6.5
1,31,4,4,3,1,3,4235.0,0,1,0,1,16.0
1,30,6,5,2,2,3,6000.0,0,0,0,1,16.0
0,94,1,1,0,2,3,650.0,0,0,0,1,0.62
1,30,5,3,2,2,2,1350.0,0,1,0,1,4.5
0,97,3,4,3,2,3,2227.1111111111118,1,0,0,0,1.58
0,77,4,4,3,1,1,1808.6190476190477,0,0,0,2,1.7
0,97,2,2,1,0,4,97.0,0,0,0,2,1.05
0,9,2,2,1,2,3,598.0,0,0,0,1,0.36
0,73,3,3,3,2,3,1650.0,1,1,2,2,2.7
0,45,4,4,4,2,2,1954.4444444444443,0,0,1,1,2.1
0,81,4,3,3,1,3,2111.111111111111,0,0,2,1,1.7
0,89,3,3,3,1,1,1655.5555555555554,0,0,2,2,1.4
0,98,3,3,1,0,3,1750.0,0,0,2,0,1.58
0,99,3,3,3,2,1,1641.373015873016,0,0,0,2,1.29
0,18,2,2,1,1,0,737.0,0,0,0,1,0.35
0,109,2,2,1,2,3,605.5555555555555,0,0,0,2,0.35
0,97,2,2,3,2,3,1730.0,0,0,0,1,1.24
0,89,3,4,4,2,3,2030.285714285714,1,0,0,0,1.91
0,17,3,3,4,2,3,2460.0,1,0,0,0,3.0
0,97,3,3,2,0,3,1825.0,0,0,0,2,1.75
0,17,4,4,4,0,4,2885.555555555556,1,0,1,2,2.75
0,54,3,3,4,2,0,2198.5714285714284,1,0,2,2,1.86
0,92,4,5,2,2,3,2881.6666666666665,1,0,2,2,3.0
0,98,3,3,1,2,3,1745.2857142857142,0,0,2,1,1.72
0,8,4,4,4,0,3,2100.0,1,0,2,0,1.35
0,98,2,2,1,1,1,556.6666666666666,1,0,0,2,0.42
0,61,3,4,4,0,3,1875.0,1,0,2,1,4.85
0,17,4,4,4,0,4,2553.333333333333,1,0,0,1,2.9
0,57,2,2,2,0,0,1330.0,0,0,2,0,1.14
0,98,2,2,1,1,3,667.7777777777777,0,0,0,1,0.5
0,80,2,2,2,2,3,1444.4444444444443,0,0,0,2,1.1
0,30,4,4,3,0,2,2333.333333333333,1,0,2,1,3.7
0,80,3,3,3,0,4,1687.3809523809523,0,0,0,2,1.25
0,17,3,3,4,2,1,1980.0,1,0,0,2,2.48
0,78,3,3,1,0,3,1391.5238095238094,0,0,2,0,1.4
1,20,5,4,2,1,2,3240.0,0,0,0,1,5.5
0,4,2,2,2,1,4,1016.6666666666666,0,0,0,1,1.05
0,92,3,3,0,2,3,1780.0,0,0,0,1,0.9
0,106,2,2,0,2,3,597.0,0,0,0,1,0.85
0,78,3,3,1,0,3,1291.0793650793648,0,0,0,2,1.36
0,85,3,3,4,0,3,1800.0,0,0,0,0,2.45
0,95,1,1,1,2,3,520.0,0,0,1,2,0.4
0,5,3,3,4,0,3,1559.7619047619046,0,0,0,2,1.34
0,107,3,2,2,0,1,866.2698412698412,0,0,1,1,0.55
0,61,3,3,4,2,0,2100.0,1,0,2,2,1.75
1,56,5,4,2,1,2,2367.0,0,0,0,1,3.5
0,63,1,1,1,1,0,542.8571428571428,0,0,0,1,0.6
0,81,3,3,4,1,3,1450.0,0,0,1,1,1.2
0,6,1,2,2,2,1,334.44444444444446,0,0,0,2,0.2
0,69,2,2,2,2,4,1277.7777777777778,0,0,0,1,1.47
0,4,3,3,3,2,3,1314.5285714285717,0,0,2,0,1.49
0,111,2,2,1,0,1,650.4983566666667,0,0,0,2,0.3
0,4,3,3,3,0,3,2200.0,1,0,0,1,2.61
0,55,4,5,3,2,0,3355.555555555556,1,0,1,1,3.6
0,96,4,4,4,0,3,1895.4761904761904,1,0,0,2,1.02
0,63,4,3,4,2,2,1900.0,0,0,2,1,1.59
1,64,4,5,2,1,2,2700.0,1,0,2,1,6.0
0,105,3,3,2,0,3,1442.2222222222222,0,0,0,2,0.68
0,105,3,2,2,0,3,1300.0,0,0,0,1,0.85
0,89,3,4,4,0,1,1945.238095238095,1,0,0,1,1.85
0,111,2,2,3,2,1,675.897619047619,0,0,0,1,0.54
1,31,4,4,4,1,2,2700.0,1,1,0,2,8.9
0,101,2,3,2,2,1,1225.5555555555554,1,0,2,2,0.86
0,111,1,1,1,0,3,600.0,0,0,0,1,0.25
0,11,3,3,4,2,3,1466.0,0,1,0,2,1.4
1,47,1,1,1,1,0,70.0,0,0,0,1,0.65
1,7,3,3,3,1,3,1050.0,0,0,0,1,0.43
0,70,1,1,0,1,3,639.0,0,0,0,1,0.9
1,18,3,3,0,1,1,566.6666666666666,0,0,0,1,0.42
0,107,2,2,3,2,1,712.6984126984127,0,0,0,2,0.8
0,71,3,3,4,0,3,1642.0,1,0,2,1,3.0
0,92,3,4,4,0,3,1825.0,1,0,2,2,2.3
1,30,5,4,3,2,2,1350.0,0,0,0,1,4.31
0,63,1,1,1,1,2,672.2222222222222,0,0,0,2,0.58
0,11,3,3,4,2,3,1999.6428571428569,0,0,0,0,1.8
0,111,2,2,2,2,3,1275.0,0,0,0,1,0.9
0,50,4,4,2,1,4,2666.6666666666665,1,0,2,1,6.0
0,96,4,4,3,2,3,3222.222222222222,1,0,0,1,2.2
0,44,3,3,4,1,4,1725.0,0,0,0,1,1.25
0,106,2,2,2,0,1,603.9743888888889,0,0,0,1,0.4
0,61,4,5,4,0,0,3000.0,1,0,1,0,10.0
0,80,3,5,3,2,3,1527.142857142857,1,0,0,2,1.6
0,69,2,2,2,2,4,1244.4444444444443,0,0,0,2,1.7
1,54,5,6,3,1,0,8775.0,1,1,2,2,19.5
0,10,2,3,3,1,3,978.23,1,0,2,2,0.87
0,69,2,2,2,1,4,1333.3333333333333,0,0,0,1,1.65
0,11,3,3,3,0,0,1550.0,0,0,0,1,1.7
0,97,2,2,3,2,3,1730.0,0,0,0,1,1.25
0,9,2,2,4,0,1,1200.0,0,0,0,2,1.01
1,50,5,5,4,2,3,2700.0,1,0,2,1,7.0
0,4,2,2,3,1,3,1237.7142857142856,0,0,0,1,1.41
0,59,4,3,3,2,0,2090.873015873016,1,0,1,2,2.0
0,87,3,4,3,2,3,1309.84126984127,1,0,0,1,1.25
0,78,4,4,1,0,3,1782.3809523809523,0,0,0,2,1.75
0,80,3,4,3,1,1,1527.142857142857,1,0,0,2,1.8
0,55,3,3,3,2,0,1604.25,0,0,2,0,2.1
0,5,2,2,2,1,3,1221.428571428571,0,0,0,1,0.9
0,107,3,2,2,2,1,761.1111111111111,0,0,0,1,0.4
0,73,2,2,2,0,3,1433.0,0,0,0,2,2.0
0,43,2,2,3,2,4,1179.8095238095236,0,0,0,2,0.6
0,63,3,3,3,2,0,1737.1428571428569,0,0,2,2,1.39
1,79,4,4,2,2,2,345.0,0,1,0,1,2.43
1,71,4,4,4,0,1,3950.0,0,0,0,2,8.5
0,4,2,2,3,2,3,1099.2857142857142,0,0,0,1,1.28
1,102,3,6,4,2,2,1431.0,0,0,0,1,1.25
0,76,2,2,2,1,3,581.1111111111111,0,0,0,2,0.62
0,98,3,3,4,0,3,1780.0,1,0,0,0,1.54
0,92,3,4,4,0,3,1760.0,1,0,1,0,2.34
0,73,3,3,3,0,1,1828.0,0,0,0,1,3.29
0,69,3,4,4,0,4,2250.0,1,0,0,2,3.87
0,55,4,4,4,2,0,2156.047619047619,1,0,0,2,2.9
0,78,3,3,2,1,3,1427.7142857142856,0,0,0,2,1.4
0,89,2,2,4,0,1,1280.2777777777778,0,0,0,2,0.71
0,44,3,3,4,2,3,1675.0,0,0,0,0,0.98
0,83,4,5,4,0,3,2625.0,1,0,0,1,3.5
0,5,3,3,4,2,4,1740.9523809523807,0,0,0,2,1.5
0,43,2,3,4,2,1,1427.7142857142856,0,0,0,1,0.87
0,39,3,3,4,2,1,1697.1666666666663,0,0,2,2,1.7
0,111,1,1,1,2,1,474.042156,0,0,0,2,0.2
0,97,3,4,3,2,0,1450.0,1,0,2,0,1.77
0,85,2,2,3,2,3,1250.0,0,1,0,0,1.52
0,20,3,4,4,2,2,1955.5555555555557,0,0,0,1,2.2
1,31,7,9,4,2,3,11111.111111111111,1,1,2,2,18.25
0,87,3,4,4,0,1,1600.0,1,0,2,2,2.1
0,78,4,4,1,0,3,1782.3809523809523,0,0,0,2,1.7
0,111,2,2,1,1,3,922.2222222222222,0,0,0,1,0.54
0,54,3,4,3,2,0,1951.111111111111,0,0,2,2,1.8
0,53,2,2,2,2,3,1107.7777777777778,0,0,2,1,1.05
0,75,3,3,4,2,3,2047.0,0,1,2,0,3.0
0,17,3,4,3,0,1,2600.0,1,0,0,0,3.05
0,9,3,3,3,2,3,1757.9523809523807,0,0,0,2,1.32
0,75,3,3,3,1,3,2048.0,0,1,1,0,2.8
0,78,4,4,2,2,3,1742.6190476190477,0,1,0,0,1.9
1,57,4,5,2,2,0,4000.0,1,0,2,0,10.45
0,1,4,4,4,0,1,4840.47619047619,1,0,2,1,7.5
1,54,3,4,2,1,0,2592.0,1,1,2,2,7.25
0,69,3,3,2,2,1,1401.4761904761904,0,0,0,2,2.24
0,88,2,2,1,2,0,1239.0,0,0,0,1,0.75
1,0,1,5,4,2,1,600.0,0,0,0,1,0.85
0,9,2,2,4,1,0,1235.9047619047617,0,0,0,2,0.94
0,9,3,2,2,2,3,716.6666666666666,0,0,0,1,0.52
0,4,3,4,3,2,3,2333.3809523809523,1,0,2,2,1.95
1,47,3,3,2,1,2,2250.0,0,0,0,1,3.2
1,81,4,5,4,2,3,2610.0,1,1,2,0,5.4
0,98,2,3,3,2,3,944.4444444444443,0,0,2,2,1.3
0,89,3,3,0,0,3,1815.0,0,0,0,1,1.65
0,73,2,2,3,0,4,1140.9047619047617,0,0,2,1,2.33
0,54,4,5,4,1,3,4422.222222222222,1,0,0,2,11.25
0,9,2,2,2,2,3,543.3333333333334,0,0,0,1,0.28
0,11,3,4,3,0,3,1860.0,1,1,0,2,2.22
1,30,3,9,2,2,1,11111.111111111111,0,0,0,1,8.0
0,111,2,2,2,2,4,1000.0,0,0,0,1,0.93
1,57,5,6,0,1,0,3240.0,0,0,0,1,11.5
0,39,3,3,4,0,1,2143.333333333333,1,0,0,2,1.9
0,105,4,4,3,2,3,2285.555555555556,1,0,0,2,1.1
1,22,8,8,3,2,3,4050.0,0,0,2,1,9.5
0,105,4,4,3,2,0,1606.857142857143,0,0,0,1,0.85
1,14,3,2,2,1,2,120.0,0,0,0,1,1.0
0,103,3,4,3,2,3,1678.6507936507935,1,1,0,2,0.85
0,111,3,2,4,2,1,1201.111111111111,0,0,0,2,0.75
0,96,2,2,2,0,3,1017.8571428571428,0,0,0,2,0.49
0,87,3,3,4,0,3,1900.0,1,0,0,2,1.75
1,32,5,5,4,2,3,1350.0,1,0,2,1,4.25
0,60,3,3,4,1,4,2616.5714285714284,0,0,0,1,5.6
0,108,4,4,4,1,1,3039.9999999999995,1,0,0,2,3.25
0,59,3,3,4,2,3,2555.555555555556,0,0,2,2,1.4
0,97,3,3,3,0,4,2129.0,1,0,0,2,2.6
0,4,4,4,4,0,3,4630.0,0,0,2,2,4.55
0,98,3,4,4,0,3,1580.0,0,1,0,0,1.56
0,11,3,4,4,2,3,1797.0,1,0,0,0,1.75
0,89,3,4,4,2,1,1658.2777777777778,1,0,0,2,1.7
1,75,6,7,4,2,0,3600.0,1,1,2,0,8.0
0,4,3,4,4,2,3,1750.0,1,0,2,0,1.7
0,65,3,4,2,2,3,2000.0,1,0,2,0,3.83
1,31,6,8,4,2,0,4500.0,1,1,2,2,19.0
0,75,3,3,4,1,0,1405.9999999999998,0,0,0,1,1.0
1,39,6,7,4,1,3,4950.0,1,1,2,2,9.55
0,5,4,4,3,0,3,2601.190476190476,1,1,0,1,2.45
0,4,3,3,3,1,3,1530.857142857143,0,0,0,2,1.76
1,38,4,4,3,1,2,1449.0,0,1,2,2,3.5
0,103,3,3,4,0,3,1746.190476190476,0,0,0,1,1.2
0,14,4,4,3,0,1,3350.0,0,0,0,2,4.0
0,27,4,6,4,2,1,2777.777777777778,1,0,1,1,4.8
0,16,3,3,2,1,3,2600.0,0,0,2,1,3.0
0,107,3,4,4,2,1,1963.9285714285716,1,0,0,1,2.0
0,55,3,3,3,2,0,2177.777777777778,0,0,0,0,1.69
1,30,5,4,3,2,2,1350.0,1,0,0,1,4.35
0,44,3,3,3,2,3,1638.5238095238094,0,0,0,2,1.45
0,107,2,2,2,0,3,506.6666666666666,0,0,0,2,0.29
0,6,3,4,4,0,3,2130.555555555556,1,0,2,2,2.45
0,82,3,3,4,2,3,1343.5714285714284,0,0,2,1,1.0
0,70,3,3,3,2,4,1600.0,0,0,0,1,4.25
1,81,4,4,4,2,3,5500.0,1,1,0,2,4.02
1,49,9,9,4,2,0,5000.0,1,1,2,2,9.25
0,44,3,3,4,2,3,1982.3333333333333,1,0,0,1,1.72
0,92,3,3,2,2,3,2130.0,1,0,1,2,2.5
1,33,4,5,4,2,3,2844.0,1,1,2,2,11.75
0,96,4,4,4,2,3,2997.9206349206347,1,0,0,2,2.28
0,43,2,2,3,2,4,755.5555555555555,0,0,0,2,0.4
0,105,3,4,3,0,3,1805.0,1,0,2,2,1.55
0,14,4,5,3,2,3,3076.190476190476,1,0,0,0,3.6
1,7,2,4,0,1,0,56.0,0,0,0,1,0.55
0,5,3,3,4,1,1,1464.2857142857142,0,0,0,2,1.25
1,69,3,3,3,2,4,1549.0,0,0,0,0,2.01
0,6,2,2,2,2,3,1402.3809523809523,0,0,0,2,1.32
0,97,4,4,3,2,3,2300.0,1,0,0,1,2.14
0,103,2,3,2,2,3,1502.2222222222222,0,0,2,1,0.7
0,6,3,2,4,0,3,1302.857142857143,0,1,2,1,1.3
0,54,3,3,1,1,3,1611.111111111111,0,0,0,2,1.38
0,4,2,2,1,2,3,915.0,0,0,0,1,1.1
0,43,3,4,3,2,3,1665.0,0,0,0,0,1.22
0,73,3,3,3,1,3,3245.0,1,0,2,0,5.0
1,34,4,1,0,1,0,603.0,0,0,0,1,0.92
0,25,2,2,3,0,0,1280.2380952380952,0,0,0,2,0.98
0,103,2,2,1,2,4,766.6666666666666,0,0,0,1,0.38
1,64,3,3,2,1,2,2160.0,1,0,0,1,4.7
0,81,2,2,4,0,3,1448.888888888889,0,0,2,2,1.27
0,44,3,3,3,0,3,1685.928571428571,0,0,0,1,1.5
0,16,4,5,3,0,3,4800.0,0,0,0,2,6.5
0,61,3,4,3,0,3,2329.0,1,0,1,0,5.75
0,5,1,1,1,2,3,400.0,0,0,0,1,0.23
1,54,3,4,3,1,3,2592.0,1,1,2,0,6.4
0,69,2,2,1,2,4,1040.4761904761904,0,0,0,2,1.55
0,95,3,3,2,0,0,1700.0,1,0,0,2,1.25
0,41,3,4,3,0,1,2820.0,0,0,1,1,4.1
1,81,2,3,4,2,1,1318.888888888889,0,0,0,0,0.92
1,57,5,5,4,1,0,3240.0,0,0,0,1,11.29
0,98,3,4,3,0,3,1800.0,1,0,0,2,1.27
0,41,3,3,2,0,1,2296.285714285714,0,0,0,1,3.65
1,48,3,3,3,2,0,900.0,0,1,0,2,2.15
0,96,3,3,3,0,3,1651.190476190476,0,0,0,2,0.9
0,111,3,2,2,1,1,1244.4444444444443,0,0,0,1,0.83
1,63,2,2,0,1,0,1458.0,0,0,0,1,2.95
0,74,2,2,2,2,3,1047.7142857142856,0,0,0,2,1.32
0,2,4,3,3,2,1,3111.111111111111,1,0,0,1,1.65
0,34,2,1,2,1,3,611.1111111111111,0,0,0,1,0.26
0,95,3,2,2,1,0,1600.0,0,0,2,2,1.05
0,92,4,5,4,2,3,2577.1031746031745,1,0,1,0,3.5
0,34,2,2,3,1,4,1306.4761904761904,0,0,0,2,1.2
0,8,3,4,4,0,3,1186.0,1,0,2,0,1.15
0,82,4,4,3,2,0,2126.190476190476,1,0,0,2,1.3
0,25,3,4,4,2,0,1737.1428571428569,1,0,2,2,1.51
0,9,2,2,4,2,3,1235.9047619047617,0,0,0,2,0.88
0,96,3,3,2,1,1,1623.6507936507935,1,1,2,0,1.48
0,103,3,4,3,2,3,1764.2857142857142,1,0,0,0,0.9
0,15,3,4,4,0,3,2004.0476190476188,1,1,0,2,2.65
0,105,3,2,2,0,3,1473.3333333333333,0,0,1,1,0.66
0,4,3,4,4,0,3,2000.0,1,0,0,2,2.22
0,4,3,3,3,2,3,1300.0,1,0,0,1,1.45
0,78,3,3,1,0,3,1418.6666666666663,0,0,0,2,1.3
0,55,3,4,4,1,0,2252.0,1,0,2,0,2.64
0,40,3,2,3,1,1,833.3333333333333,0,0,0,1,0.85
0,76,3,3,3,2,1,1551.2238095238097,1,1,2,0,1.8
0,101,3,3,2,1,1,1178.5714285714284,0,0,0,2,1.3
0,44,3,3,2,0,3,1698.2380952380952,0,0,0,2,1.65
0,39,3,2,3,2,4,1511.857142857143,0,0,0,1,1.45
0,39,2,2,2,0,4,1533.3333333333333,0,0,0,2,1.1
0,105,3,2,2,0,3,1556.0,0,0,0,1,0.75
1,51,5,8,4,2,3,4500.0,1,1,1,0,17.0
0,89,2,2,3,2,1,1384.2857142857142,0,0,0,1,0.95
0,63,4,4,2,2,4,2080.9523809523807,0,0,0,1,2.0
0,109,3,3,0,0,1,1997.0,0,0,0,1,1.3
0,101,2,2,2,2,3,769.0476190476189,0,0,0,1,0.42
0,8,3,3,3,0,3,1145.0,0,0,0,0,1.2
0,93,2,2,4,2,3,1298.3333333333333,0,0,2,2,0.94
0,4,2,2,2,2,3,1099.2857142857142,0,0,0,2,1.26
0,5,2,2,3,2,3,1250.0,0,0,2,2,1.15
0,92,3,4,4,2,3,2314.4444444444443,1,0,1,0,2.29
1,18,6,6,2,1,2,2228.0,0,0,0,1,2.75
0,89,2,2,4,2,1,1222.3333333333333,0,0,2,1,1.1
0,61,3,4,4,2,0,1607.0,1,0,1,0,4.85
0,55,4,4,3,2,0,2200.0,1,0,2,0,3.0
0,39,3,3,3,1,4,588.0952380952381,0,0,0,2,1.4
0,1,3,3,2,1,3,1293.8095238095236,0,0,2,0,1.38
0,73,2,2,3,0,4,1140.9047619047617,0,0,0,1,1.95
0,41,1,1,1,2,3,452.3809523809524,0,0,0,1,0.45
1,39,2,2,2,2,1,1210.0,0,0,1,2,1.35
1,74,5,5,4,2,1,8067.799999999999,1,1,0,2,15.1
1,50,5,6,3,2,0,5490.0,1,1,0,2,15.5
0,73,4,4,3,2,3,2194.4444444444443,1,0,0,1,2.85
